@RELATION censusIncome

@ATTRIBUTE ﻿age REAL
@ATTRIBUTE workclass {0,1,2,3,4,5,6}
@ATTRIBUTE education {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@ATTRIBUTE education-num {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
@ATTRIBUTE marital-status {1,2,3,4,5,6,7}
@ATTRIBUTE occupation REAL
@ATTRIBUTE race {0,1,2,3,4}
@ATTRIBUTE sex {0,1}
@ATTRIBUTE hours-per-week REAL
@ATTRIBUTE native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39}
@ATTRIBUTE earnings {<=50K,>50K}

@DATA
19,0,3,9,3,9,0,0,40,0,<=50K
36,5,3,9,3,4,4,0,90,0,<=50K
68,1,1,10,1,3,0,0,40,0,>50K
63,0,2,7,5,3,0,1,30,0,<=50K
37,0,1,10,1,4,0,0,57,0,<=50K
46,4,10,14,2,5,0,1,60,0,<=50K
31,0,5,12,2,8,0,1,35,17,<=50K
23,0,3,9,3,2,0,0,40,0,<=50K
22,0,1,10,3,3,0,0,30,0,<=50K
49,0,3,9,1,3,0,0,44,0,<=50K
36,0,3,9,2,8,4,1,40,0,<=50K
38,0,1,10,2,4,0,0,50,0,<=50K
46,4,10,14,1,4,0,0,45,0,>50K
24,0,5,12,3,8,0,1,40,0,<=50K
26,0,0,13,3,8,4,1,40,0,<=50K
47,0,8,4,1,7,3,1,40,3,<=50K
40,0,1,10,1,6,0,0,40,0,>50K
31,4,10,14,3,5,0,1,50,0,<=50K
42,0,14,3,6,9,0,0,35,20,<=50K
48,2,6,11,1,1,0,0,70,0,>50K
56,0,1,10,4,0,4,1,38,0,<=50K
50,0,3,9,1,0,0,0,40,0,>50K
17,0,12,6,3,6,0,0,20,0,<=50K
21,0,3,9,3,2,4,0,25,0,<=50K
50,0,3,9,2,8,0,1,40,0,<=50K
49,0,3,9,2,3,0,1,32,0,<=50K
34,0,3,9,1,3,0,1,15,0,<=50K
32,1,3,9,1,3,0,0,60,0,>50K
28,0,1,10,1,8,0,0,40,0,>50K
62,2,0,13,1,4,0,0,50,0,>50K
23,0,0,13,3,5,0,0,15,0,<=50K
24,5,10,14,3,5,4,1,40,0,<=50K
31,0,6,11,1,5,0,1,40,0,<=50K
36,0,3,9,1,10,0,0,40,0,<=50K
58,0,5,12,1,11,0,1,35,17,<=50K
39,0,10,14,1,5,0,0,40,0,>50K
21,0,3,9,3,1,0,0,42,0,<=50K
39,0,3,9,1,6,0,0,40,0,<=50K
21,0,1,10,3,3,0,1,35,0,<=50K
33,0,6,11,1,5,0,0,40,0,>50K
37,0,3,9,1,1,0,0,50,0,>50K
29,4,3,9,3,2,0,1,40,0,<=50K
43,0,3,9,2,7,0,1,40,12,<=50K
22,0,3,9,3,1,0,0,40,0,<=50K
25,0,10,14,3,5,0,1,40,0,>50K
69,4,1,10,1,2,0,0,40,0,<=50K
17,0,2,7,3,2,0,1,25,0,<=50K
54,0,3,9,5,6,0,1,40,0,<=50K
28,0,9,8,1,7,3,0,40,26,<=50K
27,4,6,11,3,0,0,1,38,0,<=50K
35,0,5,12,2,1,0,0,45,0,>50K
38,0,6,11,1,0,0,1,40,0,>50K
33,5,3,9,1,0,0,0,40,0,<=50K
26,0,3,9,3,1,0,0,40,0,<=50K
56,2,1,10,1,3,0,1,60,4,>50K
38,0,0,13,1,5,2,0,70,0,>50K
51,1,1,10,1,5,0,1,60,4,<=50K
26,0,1,10,3,11,0,1,50,30,<=50K
33,0,0,13,1,4,0,0,55,0,>50K
44,0,8,4,1,6,0,0,50,0,<=50K
36,0,7,5,2,3,0,1,40,0,<=50K
42,0,1,10,2,1,0,0,40,0,<=50K
44,0,5,12,1,5,0,0,40,0,<=50K
44,0,0,13,1,10,0,0,55,0,>50K
21,0,1,10,3,3,0,1,20,0,<=50K
41,0,1,10,1,3,0,0,50,0,>50K
41,0,13,16,1,4,0,0,50,4,>50K
62,0,6,11,1,5,0,0,50,0,>50K
27,0,2,7,4,1,0,0,45,5,<=50K
38,0,0,13,1,5,0,0,40,0,>50K
60,0,1,10,4,10,2,1,30,0,<=50K
24,0,9,8,3,7,0,0,40,20,<=50K
22,0,3,9,3,6,0,0,40,0,<=50K
22,0,11,2,3,7,0,0,24,20,<=50K
51,0,0,13,1,5,0,0,40,0,<=50K
31,0,10,14,1,4,0,0,48,0,>50K
42,4,4,15,1,4,0,0,55,0,>50K
49,0,3,9,1,7,0,0,43,0,>50K
37,4,0,13,3,0,0,1,42,0,<=50K
37,1,4,15,1,5,0,0,45,0,>50K
66,0,0,13,1,2,0,0,40,0,>50K
46,0,6,11,4,7,4,1,40,0,<=50K
52,0,3,9,1,1,0,0,40,0,>50K
23,0,3,9,3,1,0,0,40,0,<=50K
67,0,3,9,5,4,0,0,38,0,>50K
19,0,1,10,3,3,0,1,25,0,<=50K
37,0,0,13,3,5,0,1,45,0,<=50K
42,2,3,9,1,4,0,0,60,16,>50K
39,1,1,10,1,2,4,0,40,0,<=50K
54,0,3,9,1,3,0,0,40,0,>50K
46,0,3,9,1,7,0,0,40,0,<=50K
33,0,3,9,3,2,4,1,40,0,<=50K
69,1,1,10,5,9,0,1,14,0,<=50K
21,0,1,10,3,6,0,0,40,0,<=50K
27,0,3,9,3,6,4,0,48,0,<=50K
39,0,3,9,1,4,0,0,40,0,>50K
23,0,1,10,2,8,4,0,40,0,<=50K
26,0,6,11,2,5,0,1,36,0,<=50K
42,0,13,16,6,5,2,1,40,0,<=50K
36,0,3,9,2,1,0,0,40,0,<=50K
24,0,3,9,3,10,0,0,40,20,<=50K
35,0,7,5,1,2,0,0,40,20,<=50K
42,0,3,9,2,6,4,1,40,0,<=50K
37,0,6,11,1,1,0,0,44,0,>50K
41,0,13,16,1,5,0,0,50,0,>50K
27,0,6,11,3,7,4,1,40,0,<=50K
42,1,4,15,1,5,0,0,50,0,>50K
18,0,3,9,3,8,0,1,16,0,<=50K
41,0,0,13,1,0,0,0,40,0,>50K
31,0,3,9,1,6,0,0,40,0,<=50K
26,0,1,10,1,1,0,0,40,0,<=50K
67,0,11,2,5,7,0,1,34,26,<=50K
37,0,1,10,1,4,0,0,60,0,>50K
51,0,3,9,1,1,0,0,40,0,<=50K
26,0,1,10,3,1,2,0,40,0,<=50K
40,0,5,12,1,5,0,0,40,0,>50K
25,0,3,9,3,6,0,0,40,0,<=50K
38,0,6,11,1,7,0,0,40,0,>50K
43,0,3,9,4,10,0,0,40,0,<=50K
23,0,1,10,4,9,0,1,40,0,<=50K
44,0,0,13,1,4,0,0,50,0,>50K
60,4,10,14,2,5,0,1,25,0,<=50K
38,4,10,14,3,5,0,1,55,0,<=50K
21,4,1,10,3,5,0,0,20,0,<=50K
18,0,1,10,3,8,0,1,25,0,<=50K
49,0,0,13,2,4,4,1,60,0,>50K
43,0,14,3,2,11,0,1,40,20,<=50K
36,0,3,9,1,10,0,0,25,0,>50K
31,0,3,9,1,10,0,1,35,0,>50K
38,0,3,9,2,7,0,1,40,0,<=50K
43,1,1,10,1,9,0,0,84,0,<=50K
58,0,3,9,2,2,0,1,35,0,<=50K
55,0,3,9,2,8,0,1,29,0,<=50K
39,0,5,12,2,4,4,1,35,18,<=50K
38,0,0,13,2,5,0,1,35,0,<=50K
54,1,3,9,5,1,0,0,35,0,<=50K
57,2,4,15,1,5,0,0,40,0,<=50K
35,4,5,12,1,12,0,0,52,0,<=50K
44,1,4,15,1,5,1,0,60,27,>50K
36,0,3,9,1,1,0,0,40,0,<=50K
58,0,3,9,1,1,0,0,40,0,<=50K
39,0,1,10,3,2,4,1,40,0,<=50K
25,0,4,15,3,5,0,1,8,16,<=50K
54,4,0,13,1,4,0,0,40,0,<=50K
23,0,0,13,3,0,0,1,40,0,<=50K
37,0,1,10,3,3,0,0,60,0,<=50K
60,3,5,12,1,2,4,0,40,0,<=50K
66,4,8,4,5,2,0,1,20,0,<=50K
36,0,5,12,1,7,4,0,50,0,<=50K
29,1,3,9,6,10,1,0,50,7,>50K
29,0,0,13,3,8,1,1,40,27,<=50K
25,0,0,13,2,5,0,1,44,0,<=50K
23,0,1,10,3,8,0,0,40,0,<=50K
38,0,3,9,3,2,4,0,40,0,<=50K
33,0,1,10,1,6,0,0,50,0,>50K
49,2,1,10,1,9,0,0,60,0,<=50K
57,2,3,9,1,4,0,0,60,0,>50K
57,4,0,13,1,4,0,0,45,0,<=50K
46,0,1,10,3,7,0,1,45,0,<=50K
37,2,10,14,1,4,0,0,70,0,>50K
43,2,0,13,1,3,0,0,45,0,>50K
26,0,3,9,3,2,0,1,35,0,<=50K
40,0,6,11,4,5,0,1,40,0,<=50K
39,1,3,9,3,1,2,0,40,0,<=50K
39,0,5,12,2,2,4,1,40,0,<=50K
31,0,1,10,1,8,0,0,40,0,<=50K
31,0,0,13,1,7,3,0,36,20,<=50K
27,0,0,13,3,8,4,1,40,0,<=50K
36,1,0,13,1,4,0,0,50,13,<=50K
40,4,0,13,2,0,0,1,40,2,>50K
57,0,3,9,1,2,0,0,40,20,<=50K
24,0,3,9,3,2,0,1,35,0,<=50K
30,0,1,10,3,3,0,0,45,0,<=50K
28,0,9,8,3,10,0,0,50,0,<=50K
22,0,0,13,3,4,0,0,40,0,<=50K
31,0,8,4,3,6,0,0,50,0,<=50K
33,0,3,9,1,3,0,0,44,0,>50K
20,0,1,10,3,6,0,0,15,0,<=50K
25,0,9,8,1,9,3,0,60,20,<=50K
49,5,1,10,1,9,0,0,40,0,<=50K
21,0,3,9,3,2,0,1,35,0,<=50K
45,0,0,13,1,4,0,0,45,0,>50K
36,4,3,9,1,4,0,0,45,0,>50K
41,0,14,3,6,11,0,1,32,20,<=50K
23,0,0,13,3,3,0,0,12,0,<=50K
47,0,0,13,1,4,0,0,50,0,>50K
41,0,3,9,2,4,0,0,50,0,<=50K
30,0,3,9,3,6,0,1,40,0,<=50K
29,4,1,10,3,9,0,0,40,0,<=50K
31,0,8,4,2,7,0,1,40,0,<=50K
55,0,7,5,1,7,1,0,40,15,<=50K
19,0,3,9,3,2,0,0,35,0,<=50K
31,5,9,8,1,0,0,1,40,0,>50K
18,5,2,7,3,2,0,0,8,0,<=50K
68,0,3,9,5,3,0,1,24,0,<=50K
36,4,1,10,3,4,4,1,48,0,<=50K
44,0,4,15,1,5,0,0,50,0,>50K
58,1,3,9,1,8,0,1,20,0,>50K
20,0,3,9,3,3,4,1,20,0,<=50K
18,0,12,6,3,6,0,0,40,0,<=50K
32,0,3,9,3,6,0,1,30,0,<=50K
49,1,3,9,2,2,0,1,40,0,<=50K
34,0,3,9,1,7,0,0,40,0,<=50K
22,0,3,9,3,8,0,1,40,0,<=50K
40,0,3,9,1,2,0,0,45,0,<=50K
35,0,3,9,1,6,0,0,40,0,<=50K
44,1,9,8,1,4,1,0,60,19,<=50K
55,0,3,9,2,4,0,1,60,0,<=50K
21,0,6,11,1,1,0,0,40,0,<=50K
54,0,1,10,1,1,0,1,40,0,<=50K
39,4,1,10,3,8,0,1,44,0,<=50K
52,0,3,9,2,2,0,0,38,0,<=50K
57,2,0,13,1,1,0,0,50,0,>50K
58,5,3,9,2,8,0,1,40,0,<=50K
27,4,1,10,3,5,0,0,16,0,<=50K
41,0,1,10,2,7,0,0,40,0,<=50K
18,0,2,7,3,5,0,1,16,0,<=50K
58,0,3,9,5,1,0,0,52,20,>50K
50,0,14,3,2,2,0,0,37,12,<=50K
31,0,1,10,3,4,0,0,40,0,<=50K
32,0,12,6,2,7,0,0,40,0,<=50K
37,1,1,10,1,1,0,0,45,0,<=50K
26,1,0,13,1,4,0,0,20,0,<=50K
33,4,6,11,1,0,0,0,50,0,<=50K
35,5,3,9,3,2,4,1,40,0,<=50K
44,0,0,13,3,5,0,1,45,20,<=50K
26,0,0,13,3,1,0,0,40,20,<=50K
48,3,3,9,2,8,0,0,40,0,<=50K
40,0,0,13,3,0,0,0,40,0,<=50K
62,0,12,6,1,3,0,0,35,0,<=50K
37,0,4,15,1,3,0,0,45,0,>50K
18,0,2,7,3,3,0,0,18,0,<=50K
48,0,3,9,2,7,3,1,38,26,<=50K
45,0,10,14,1,5,0,0,50,0,<=50K
35,0,1,10,1,3,0,0,45,0,<=50K
35,0,3,9,2,1,0,0,40,0,<=50K
34,1,3,9,1,5,0,0,51,0,<=50K
29,0,3,9,1,2,0,1,40,12,<=50K
19,0,1,10,3,3,0,0,30,0,<=50K
53,5,1,10,1,12,0,0,60,0,<=50K
49,0,1,10,2,2,0,0,40,0,<=50K
71,0,3,9,5,3,0,1,16,0,<=50K
38,0,8,4,1,1,0,0,36,20,<=50K
39,4,10,14,1,4,0,0,45,0,<=50K
23,0,0,13,3,8,0,1,40,0,<=50K
29,2,0,13,1,3,0,0,50,0,>50K
52,0,14,3,2,9,0,0,40,0,<=50K
41,0,1,10,1,8,0,1,40,0,>50K
20,0,1,10,3,2,0,0,35,0,<=50K
30,0,1,10,1,0,0,0,45,0,<=50K
56,0,12,6,2,8,4,1,36,0,<=50K
26,0,3,9,2,3,0,1,40,0,<=50K
36,3,3,9,2,8,0,1,40,0,<=50K
26,4,0,13,3,5,4,1,42,0,<=50K
58,0,5,12,1,7,4,0,40,0,>50K
24,0,0,13,3,8,0,0,40,0,<=50K
41,0,1,10,2,3,1,1,32,0,<=50K
27,0,1,10,3,3,0,0,35,0,<=50K
28,5,1,10,4,4,0,0,40,0,<=50K
57,2,3,9,1,4,0,0,40,0,<=50K
21,5,1,10,3,5,0,1,20,0,<=50K
50,0,3,9,1,6,0,0,40,0,<=50K
27,0,3,9,1,6,4,0,40,0,<=50K
58,0,0,13,3,5,0,1,60,0,<=50K
27,1,0,13,1,4,0,0,50,0,<=50K
36,0,3,9,4,3,4,1,17,0,<=50K
68,4,0,13,1,4,0,0,40,0,>50K
33,2,3,9,5,3,0,1,40,0,<=50K
19,0,1,10,3,2,0,1,18,0,<=50K
26,0,3,9,4,8,4,1,40,0,<=50K
37,0,3,9,3,6,4,1,30,0,<=50K
53,0,3,9,1,7,0,0,45,0,<=50K
32,0,1,10,3,0,4,0,38,0,<=50K
18,0,2,7,3,4,0,1,25,0,<=50K
53,0,3,9,1,1,0,0,40,0,>50K
40,1,0,13,1,5,0,0,40,0,<=50K
50,0,1,10,2,5,0,1,40,0,<=50K
43,0,0,13,1,5,0,1,50,0,>50K
60,0,0,13,1,3,0,0,46,0,>50K
28,1,3,9,1,3,0,1,40,0,<=50K
34,0,3,9,2,3,0,0,45,0,<=50K
37,0,3,9,2,10,0,0,40,0,<=50K
25,0,3,9,1,0,0,0,40,0,<=50K
46,0,10,14,1,4,0,0,65,0,>50K
21,0,2,7,6,6,0,0,40,24,<=50K
26,0,0,13,3,5,0,1,45,0,<=50K
47,0,3,9,3,8,0,1,40,0,<=50K
18,0,9,8,3,6,0,0,20,0,<=50K
22,0,0,13,3,3,0,1,16,0,<=50K
36,0,1,10,2,7,0,1,30,0,<=50K
59,1,3,9,1,10,0,0,48,0,<=50K
33,0,3,9,1,2,0,1,38,36,<=50K
33,0,12,6,2,1,0,0,35,2,<=50K
53,2,0,13,1,8,1,1,50,10,<=50K
44,5,1,10,1,4,0,0,40,0,<=50K
55,0,3,9,1,4,0,0,50,0,<=50K
56,0,3,9,1,10,0,0,50,0,<=50K
54,1,1,10,2,3,0,1,35,0,<=50K
51,0,3,9,2,5,0,0,40,0,<=50K
31,0,1,10,3,8,0,1,38,0,<=50K
43,0,10,14,1,4,0,0,50,0,>50K
44,0,3,9,2,2,0,1,40,0,<=50K
22,0,1,10,3,4,0,0,50,0,<=50K
43,5,3,9,1,2,2,0,40,0,<=50K
26,5,5,12,3,8,4,1,40,0,<=50K
30,0,0,13,3,3,0,0,18,0,<=50K
30,0,7,5,1,1,0,0,40,0,<=50K
46,0,3,9,3,2,0,0,15,0,<=50K
27,0,0,13,1,3,0,0,50,0,<=50K
26,0,3,9,1,1,0,0,50,0,<=50K
36,0,0,13,3,4,0,0,40,0,>50K
25,1,3,9,4,1,0,0,35,0,<=50K
30,3,4,15,3,5,4,1,40,0,<=50K
46,5,3,9,1,2,4,0,40,0,>50K
47,0,1,10,1,8,4,1,48,0,>50K
66,2,0,13,1,3,0,0,26,0,>50K
43,0,12,6,1,6,0,0,40,0,<=50K
36,3,0,13,1,8,0,0,55,0,>50K
44,4,1,10,5,8,0,1,15,0,<=50K
42,0,13,16,1,5,0,0,50,0,<=50K
39,0,0,13,1,10,0,0,45,15,>50K
36,0,5,12,1,4,0,0,50,0,>50K
60,1,0,13,1,4,0,0,45,0,>50K
37,0,1,10,1,7,0,0,50,0,>50K
26,0,0,13,3,10,0,0,20,0,<=50K
24,0,0,13,3,8,0,1,30,0,<=50K
45,4,10,14,2,5,0,1,35,0,<=50K
54,0,1,10,1,4,0,0,48,0,>50K
22,0,1,10,3,3,0,1,30,0,<=50K
63,4,10,14,1,5,0,0,48,0,<=50K
22,0,3,9,1,1,0,0,43,0,<=50K
27,0,1,10,3,2,0,0,25,0,<=50K
33,0,7,5,1,1,0,0,33,20,<=50K
64,0,0,13,5,5,0,1,30,0,<=50K
50,0,5,12,1,4,0,0,50,0,>50K
44,1,6,11,5,5,0,1,40,0,<=50K
31,0,3,9,1,10,0,0,50,0,<=50K
44,0,3,9,2,8,1,1,40,19,<=50K
53,1,12,6,1,9,0,0,35,0,<=50K
33,4,3,9,5,2,0,1,40,0,<=50K
34,3,9,8,1,13,0,0,40,0,<=50K
27,0,3,9,3,10,0,0,70,0,<=50K
80,1,3,9,3,4,0,0,20,0,<=50K
31,0,5,12,2,2,0,1,32,0,<=50K
40,0,3,9,1,1,4,0,40,0,>50K
53,4,0,13,1,5,0,0,40,0,<=50K
58,0,3,9,1,7,0,0,44,0,<=50K
38,0,1,10,1,4,0,0,40,0,>50K
33,0,4,15,1,5,0,0,40,0,>50K
48,4,0,13,1,4,0,0,60,20,>50K
23,0,1,10,1,4,4,1,40,0,<=50K
31,1,3,9,3,1,0,0,50,0,<=50K
52,1,10,14,1,3,0,0,70,0,<=50K
24,0,3,9,3,0,0,0,40,0,<=50K
45,1,7,5,1,9,0,0,40,0,<=50K
36,0,3,9,1,8,0,1,40,0,>50K
52,0,14,3,5,2,0,1,40,20,<=50K
54,0,3,9,1,1,0,0,40,0,<=50K
39,0,4,15,1,5,0,0,55,0,>50K
40,0,0,13,1,3,0,0,50,0,>50K
28,0,3,9,3,0,1,0,50,0,<=50K
23,0,1,10,3,8,0,1,40,0,<=50K
36,2,8,4,3,1,4,0,40,0,<=50K
22,0,1,10,3,8,0,1,15,0,<=50K
55,4,10,14,1,4,0,0,50,0,<=50K
71,0,3,9,3,6,0,0,17,0,<=50K
47,0,13,16,1,5,0,0,60,0,>50K
17,2,12,6,3,3,0,0,12,0,<=50K
31,0,0,13,1,4,0,1,50,0,>50K
46,0,1,10,1,10,0,0,40,0,>50K
27,0,0,13,3,4,0,1,40,0,<=50K
39,3,1,10,1,4,0,0,50,0,>50K
40,0,3,9,2,6,0,1,48,0,<=50K
30,0,3,9,3,3,0,1,30,0,<=50K
17,0,7,5,3,2,0,0,20,0,<=50K
33,0,10,14,3,5,0,0,40,0,<=50K
72,0,13,16,3,5,0,0,30,0,<=50K
34,3,1,10,7,8,0,1,40,0,>50K
65,0,3,9,3,1,1,0,40,1,<=50K
36,0,0,13,1,5,0,0,50,0,>50K
32,0,3,9,3,7,0,0,40,0,<=50K
26,0,1,10,3,8,0,0,40,20,<=50K
22,0,3,9,3,6,0,0,40,0,<=50K
47,0,4,15,1,5,0,0,48,0,>50K
31,0,1,10,3,2,0,0,40,0,<=50K
28,1,0,13,3,3,0,0,50,0,<=50K
38,0,10,14,3,8,0,1,50,16,>50K
34,0,5,12,1,8,0,0,28,0,<=50K
44,0,0,13,1,5,0,0,35,0,>50K
27,0,1,10,3,6,1,0,40,0,<=50K
50,4,0,13,1,12,0,0,44,0,>50K
47,0,3,9,1,2,4,1,30,0,<=50K
20,0,1,10,3,2,0,0,40,0,<=50K
24,0,3,9,3,3,0,0,38,0,<=50K
29,3,1,10,1,0,0,0,40,0,>50K
37,4,6,11,3,2,4,1,32,0,<=50K
42,0,5,12,2,8,0,0,40,0,<=50K
68,0,1,10,3,8,0,1,40,0,<=50K
22,4,1,10,3,8,1,1,40,19,<=50K
72,1,3,9,1,3,0,0,30,0,<=50K
45,3,1,10,1,8,4,0,20,0,<=50K
30,4,3,9,1,2,4,0,40,0,<=50K
33,0,3,9,1,1,0,0,40,0,<=50K
43,0,3,9,1,2,0,0,40,0,>50K
56,0,1,10,5,4,0,0,60,0,<=50K
25,1,6,11,1,9,0,0,40,0,<=50K
41,0,3,9,2,11,0,1,40,31,<=50K
25,0,0,13,3,2,0,1,37,0,<=50K
31,5,5,12,1,0,0,0,40,0,>50K
36,0,3,9,1,7,0,0,38,0,<=50K
37,0,0,13,1,4,0,0,40,0,>50K
58,1,3,9,1,1,0,0,20,0,<=50K
26,0,0,13,3,8,4,1,40,0,<=50K
55,0,1,10,1,0,0,0,50,4,>50K
46,3,1,10,1,4,0,0,48,0,>50K
44,0,0,13,3,8,0,1,20,0,<=50K
44,0,2,7,1,2,4,0,60,0,<=50K
28,5,0,13,3,4,0,0,55,0,<=50K
42,0,12,6,1,10,0,0,50,0,<=50K
41,0,3,9,2,1,0,0,40,0,<=50K
39,0,0,13,1,4,0,0,45,0,<=50K
64,1,6,11,1,9,0,0,30,0,<=50K
20,0,1,10,3,6,0,0,25,0,<=50K
45,4,1,10,1,12,0,0,40,0,>50K
31,0,3,9,1,8,0,0,50,0,<=50K
36,3,10,14,1,4,0,0,40,0,>50K
32,0,7,5,4,2,3,1,40,20,<=50K
33,1,6,11,1,9,0,0,65,0,<=50K
51,1,3,9,2,4,0,1,35,0,>50K
36,0,3,9,2,7,0,0,40,0,<=50K
40,0,3,9,3,1,0,0,40,0,<=50K
44,0,6,11,1,8,0,0,51,0,>50K
40,0,3,9,2,8,0,1,45,2,<=50K
46,0,6,11,2,8,0,1,40,0,<=50K
31,1,4,15,1,5,0,0,60,0,>50K
30,0,3,9,3,3,0,1,40,0,<=50K
26,0,3,9,1,6,0,0,40,0,<=50K
25,0,0,13,3,2,0,0,40,0,<=50K
35,1,5,12,1,1,0,0,40,0,<=50K
29,0,4,15,3,5,0,0,50,0,<=50K
39,0,5,12,4,1,0,0,40,0,<=50K
44,1,1,10,2,2,0,0,40,0,<=50K
37,0,3,9,1,7,0,0,60,0,>50K
79,1,6,11,1,3,0,0,20,0,>50K
36,0,0,13,1,4,4,0,45,0,>50K
44,0,1,10,1,1,0,0,60,0,>50K
23,0,3,9,1,7,0,0,30,0,<=50K
27,0,0,13,3,8,0,1,45,0,<=50K
46,1,0,13,1,3,0,0,40,0,>50K
58,0,3,9,1,1,0,0,40,0,<=50K
36,0,5,12,2,4,0,0,48,0,<=50K
36,0,3,9,1,1,0,0,60,0,>50K
21,0,1,10,3,8,0,0,45,0,<=50K
41,5,3,9,3,10,0,1,40,0,>50K
49,3,3,9,1,7,0,0,40,0,<=50K
34,0,0,13,1,3,0,1,40,0,>50K
29,0,3,9,1,12,0,0,35,38,<=50K
63,0,0,13,1,4,0,0,50,0,>50K
29,3,0,13,3,5,0,1,40,0,<=50K
65,0,1,10,1,9,0,0,40,0,<=50K
26,0,0,13,3,2,0,1,25,0,<=50K
42,0,13,16,1,5,1,0,40,27,>50K
44,0,1,10,2,8,1,1,37,0,<=50K
41,1,3,9,1,7,0,0,25,0,<=50K
22,4,5,12,3,8,4,1,35,28,<=50K
18,0,2,7,3,6,0,0,40,0,<=50K
33,4,12,6,1,10,0,0,40,0,<=50K
46,4,0,13,1,5,0,0,38,0,>50K
49,0,2,7,1,11,0,1,40,0,<=50K
41,5,3,9,1,8,0,1,40,0,<=50K
52,0,1,10,2,8,0,1,40,0,<=50K
40,0,1,10,4,6,0,0,40,0,<=50K
53,3,1,10,3,5,0,1,40,0,<=50K
45,1,3,9,1,1,0,0,50,0,<=50K
30,4,12,6,1,1,0,0,40,0,<=50K
56,0,3,9,1,6,0,0,40,0,<=50K
24,0,3,9,1,1,0,0,40,0,<=50K
71,1,8,4,1,9,0,0,50,0,<=50K
20,1,3,9,2,3,0,1,30,0,<=50K
26,0,0,13,1,0,0,0,50,0,<=50K
34,0,3,9,1,3,0,0,65,0,<=50K
49,0,3,9,4,5,0,1,60,0,<=50K
48,0,13,16,1,5,0,0,50,0,>50K
22,0,3,9,3,2,0,1,40,0,<=50K
30,0,1,10,2,7,0,0,40,0,<=50K
51,0,3,9,2,1,0,0,40,0,<=50K
46,0,1,10,6,3,0,1,40,0,<=50K
32,2,3,9,1,4,0,0,45,0,<=50K
42,0,4,15,1,3,2,1,40,10,>50K
52,5,1,10,1,0,0,0,50,0,<=50K
57,0,3,9,2,8,4,1,40,0,<=50K
35,0,1,10,2,8,0,1,39,0,<=50K
52,0,10,14,1,5,0,0,50,0,>50K
36,0,1,10,2,4,0,1,40,0,<=50K
33,0,1,10,1,4,0,0,40,12,>50K
67,4,3,9,2,12,4,0,20,0,<=50K
31,1,1,10,1,3,0,0,48,0,<=50K
31,0,3,9,1,5,0,0,50,0,<=50K
28,0,1,10,3,7,0,0,42,0,<=50K
36,0,3,9,2,1,0,0,40,0,<=50K
58,1,3,9,1,3,0,0,35,0,>50K
56,0,3,9,1,7,0,0,40,0,<=50K
35,0,1,10,3,3,0,0,40,0,<=50K
37,0,6,11,1,1,0,0,40,0,>50K
44,0,0,13,6,4,0,1,40,0,<=50K
26,0,3,9,3,9,0,0,40,0,<=50K
51,0,3,9,1,10,0,0,40,0,<=50K
31,0,1,10,1,1,0,0,50,0,>50K
30,0,1,10,3,3,0,1,40,36,<=50K
20,0,1,10,3,8,0,1,40,0,<=50K
21,0,1,10,3,8,1,1,40,0,<=50K
37,0,0,13,1,5,0,0,50,0,>50K
53,5,6,11,1,5,0,0,40,0,>50K
54,0,3,9,1,8,0,0,45,0,<=50K
30,0,0,13,1,3,0,0,50,0,>50K
43,5,3,9,6,4,0,1,40,0,<=50K
48,0,6,11,2,2,0,1,40,0,<=50K
42,1,0,13,1,3,0,0,48,0,<=50K
62,0,3,9,1,7,0,0,40,0,<=50K
31,0,3,9,1,1,0,0,40,0,<=50K
22,0,3,9,3,3,0,0,60,0,<=50K
45,0,0,13,1,4,0,0,32,0,<=50K
34,0,1,10,4,3,0,0,45,0,<=50K
64,0,3,9,1,4,0,0,20,0,<=50K
42,1,0,13,1,9,0,0,65,0,<=50K
60,1,3,9,1,3,0,0,70,0,<=50K
44,0,3,9,3,1,0,0,58,0,<=50K
53,1,4,15,1,5,0,0,38,0,>50K
37,0,6,11,1,10,0,0,50,0,>50K
23,0,3,9,3,2,0,1,35,0,<=50K
28,0,0,13,1,5,1,0,40,27,<=50K
55,0,8,4,1,1,0,0,41,0,<=50K
58,0,10,14,3,8,0,1,24,0,>50K
74,2,1,10,1,4,0,0,25,0,>50K
27,0,3,9,3,8,0,0,40,0,<=50K
37,0,3,9,2,8,4,1,40,0,<=50K
44,1,12,6,1,2,0,0,70,0,<=50K
23,0,5,12,3,8,0,0,40,0,<=50K
41,0,0,13,1,4,0,0,40,35,<=50K
45,0,1,10,1,0,1,0,55,0,>50K
29,0,3,9,2,7,0,0,40,0,<=50K
33,0,0,13,3,3,0,0,45,0,>50K
61,4,10,14,1,4,0,0,60,0,>50K
29,0,5,12,1,3,3,1,45,0,>50K
22,0,1,10,3,3,0,0,38,0,<=50K
28,0,7,5,3,1,0,0,40,36,<=50K
30,0,0,13,1,5,0,1,40,0,<=50K
20,0,1,10,3,6,0,0,20,0,<=50K
45,0,3,9,1,1,0,0,50,0,>50K
42,0,5,12,2,4,0,1,40,0,<=50K
